id,name,slug,created_at,updated_at,logo_url,logo_source,logo_status,logo_updated_at,aliases,audit_class,audit_confidence,audit_reason,audit_source
manufacturer-otocny-vsna5q,Otočný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-outdoor-98bmqk,Outdoor,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-owa-1pi1,Owa,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-paintshop-anypf8,Paintshop,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-pamat-19rvr1,Pamäť,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-pamatova-k74rp9,Pamäťová,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-papierove-v8yxdh,Papierové,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-pas-1ssi,Pás,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-pasik-1c1ndw,Pásik,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-paska-1c1nfc,Páska,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-pasky-1c1ng0,Pásky,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-pasove-tnos4g,Pásové,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-patch-19rxns,Patch,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-pe-1zp,Pe,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-penova-vjygn3,Penová,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-pero-1h8nm,Pero,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-pevne-19ujgc,Pevné,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-pevny-19ujgw,Pevný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-photoshop-j4s9oo,Photoshop,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-planovanie-m9ndzb,Plánovanie,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-platforma-6695e,Platforma,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-platinum-w2ofgs,Platinum,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-platno-ve2dkg,Plátno,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-plechova-xphsto,Plechová,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-plochy-vg3ipn,Plochý,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-ply-1pzx,Ply,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-plysova-jujuba,Plyšová,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-pmi-1q0c,Pmi,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-pocitacka-utcfl5,Počítačka,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-pocitacovy-vv8luz,Počítačový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-poctivy-ktds4g,Poctivý,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-podavac-kvvffq,Podávač,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-podavac-zasobnik-1o44wa,Podávač/zásobník,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-podlahova-flkk6s,Podlahová,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-podlahovy-flkk60,Podlahový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-podlozka-6dr5yk,Podložka,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-podpora-ktv503,Podpora,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-podstava-6hj1za,Podstava,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-pojizdny-b6zkt7,Pojízdný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-pokladnicna-1dgxb2,Pokladničná,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-police-vehxoi,Police,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-policka-ky89tz,Polička,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-polohovaci-7k3any,Polohovací,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-polohovatelny-4gba96,Polohovatelný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-polrocna-a9cl1y,Polročná,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-pomocna-kysegl,Pomocná,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-popis-1a0snv,Popis,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-popruh-vef6mk,Popruh,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-port-1hg2p,Port,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-portable-d4dfuj,Portable,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-poskozeny-3zx7ls,Poškozený,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-postscriptova-yzqcnl,Postscriptová,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-posuvnik-dmcljr,Posuvník,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-power-1a0xr9,Power,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-powerbank-nwkd3z,Powerbank,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-prachovy-m6j3ce,Prachový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-pracovni-m6ehg6,Pracovní,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-prazdny-o5wfzo,Prázdny,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-pre-1q4j,Pre,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-predlzena-e6grlf,Predĺžená,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-predlzenie-1l571z,_predĺženie,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-predlzenie-ddrcsq,Predĺženie,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-prehliadac-tobfbj,Prehliadač,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-prelude-m9hcy5,Prelude,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-premiere-k4u8h3,Premiere,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-premiove-snzysh,Prémiové,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-premiovy-snzyrx,Prémiový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-premium-m9hrg7,Premium,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-prenosna-k46bku,Prenosná,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-prenosny-k46bk2,Prenosný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-prepatova-ija68c,Prepäťová,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-prepinac-k0ue12,Prepínač,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-prepinaci-ijuazh,Prepínací,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-prepojovaci-5ckxes,Prepojovací,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-prepravni-25dxla,Přepravní,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-prevodnik-jgnxk4,Prevodník,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-prevodny-jzs9xl,Prevodný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-pridavny-p6gf8k,Přídavný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-pridavny-qwwlfn,Prídavný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-priehladny-s36qm2,Priehľadný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-priemyselna-x1oh2b,Priemyselná,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-priemyselny-x1oh33,Priemyselný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-prijimac-i7yor5,Prijímač,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-pripad-vak1g8,Prípad,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-pripojovaci-h573ds,Pripojovací,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-prislusenstvo-evqwj7,Príslušenstvo,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-pristavisko-89i0lt,Prístavisko,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-pristupovy-6wrcjz,Prístupový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-procesor-fjy83d,Procesor,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-prodlouzena-ipyec5,Prodloužená,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-prodlouzeni-j5ed8e,_prodloužení,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-prodluzovaci-8ezk1y,Prodlužovací,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-profesionalna-xtz7q7,Profesionálna,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-profesionalni-xtz7u3,Profesionální,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-profesionalny-xtz7qv,Profesionálny,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-projektovy-ie9np,Projektový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-promo-1a2oz3,Promo,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-protective-53qimh,Protective,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-prumyslovy-pg9mqk,Průmyslový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-ps4-1q41,Ps4,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-ps5-1q42,Ps5,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-psvr2-1a3h83,Psvr2,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-purpurovy-9viqra,Purpurový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-qhora-301w-fgg4af,Qhora-301w,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-qhora-322-bydy37,Qhora-322,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-qmiro-201w-nxf9t3,Qmiro-201w,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-qmiroplus-201w-36nmkt,Qmiroplus-201w,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-queen-1ao6x6,Queen,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-rabbit-uoac3q,Rabbit,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-rack-1ifav,Rack,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-radiovy-x4k3qa,Rádiový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-ram-1r7i,Ram,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-ram-1u9q,Rám,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-ramcek-spm4ln,Rámček,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-ramenny-rcbya2,Ramenný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-rameno-uo38wo,Rameno,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-redundantny-8bsqhw,Redundantný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-renew-1axyel,Renew,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-retro-1ay35q,Retro,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-rezna-1ay7lm,Rezná,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-rh-21i,Rh,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-rhel-1ikjh,Rhel,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-robustny-7tbyg0,Robustný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-rocna-1b7mgz,Ročná,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-rog-1rje,Rog,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-rolling-kq4o9n,Rolling,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-rovny-1b4iiw,Rovný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-rozbocovac-6eey9i,Rozbočovač,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-rozdelovac-vrp7ub,Rozdeľovač,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-rozsirenie-qvzmjx,_rozšírenie,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-rozsirenie-t67vki,Rozšírenie,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-rozsiritelny-o6r6xo,Rozšíriteľný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-rozsirovac-kmvdwg,Rozširovač,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-rozsirujuca-bubze,Rozširujúca,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-rozsirujuce-bubza,Rozširujúce,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-rozsirujuci-bubz6,Rozširujúci,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-rozvadzac-twr14m,Rozvádzač,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-rucna-1bbge5,Ručná,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-rychle-saho1j,Rýchle,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-sada-1j2az,Sada,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-safe-1j2ct,Safe,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-samsung-pti2dl,#samsung,,,,,,,,,JUNK_DATA,98,Malformed leading/trailing punctuation,
manufacturer-sd-19u3,:sd,,,,,,,,,JUNK_DATA,98,Malformed leading/trailing punctuation,
manufacturer-security-grkjmo,Security,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-senzor-u4tdjz,Senzor,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-seria-1du4b8,Séria,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-serverovy-tvkk37,Serverový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-servisny-nvn4mn,Servisný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-set-1s1u,Set,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-sff-1s2b,Sff,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-sfp-1j69a,Sfp+,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-sfp-1s2l,Sfp,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-sfp28-1bie77,Sfp28,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-sharp-nec-74lozr,Sharp/nec,,,,,,,,,JUNK_DATA,95,"Composite product/category value, not one canonical manufacturer",
manufacturer-shopper-9bbo3d,Shopper,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-sietova-8vfk3g,Sieťová,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-sietovy-8vfk2o,Sieťový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-sifrovanie-tsm05h,Šifrovanie,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-silikonove-lhuo5r,Silikónové,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-single-u2mlco,Single,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-skalovatelny-bovdnc,Škálovateľný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-skartovac-mnp9pa,Skartovač,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-skartovaci-7wdavb,Skartovací,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-skartovacka-vs0s0c,Skartovačka,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-sklopny-7xutcs,Sklopný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-skolni-qai0rr,Školní,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-skrina-u1g9h4,Skriňa,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-skupina-7sw6c7,Skupina,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-sle-1s7g,Sle,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-sleeve-hinge-fb-mn5uov,"Sleeve-hinge(fb),",,,,,,,,,JUNK_DATA,98,Malformed leading/trailing punctuation,
manufacturer-sles-1jahz,Sles,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-sluzba-u0p00v,Služba,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-smart-1bmlk9,Smart,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-snurka-qem9zw,Šnúrka,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-softver-64vp4b,Softvér,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-solarna-5znhws,Solárna,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-spare-1boiif,Spare,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-specialne-99ykbn,Špeciálne,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-spo-1sb6,Spo,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-spojovaci-d8tfho,Spojovací,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-spustac-3a4cxf,Spúšťač,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-standardna-a5a84d,Štandardná,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-standardny-a5a83l,Štandardný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-star-1jgc2,Star,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-startovaci-772pxe,Startovací,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-startovacia-sraxxs,Štartovacia,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-stativ-twsswz,Statív,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-stitky-qhos89,Štítky,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-stlaceny-rvc8ot,Stlačený,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-stojan-twk5vb,Stojan,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-stojany-3mwc6o,Stojany,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-stolne-twk3zb,Stolné,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-stolni-twk3z7,Stolní,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-stolny-twk3yr,Stolný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-stolovy-3murjc,Stolový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-streamovaci-gabeu4,Streamovací,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-stripovaci-81dgi4,Stripovací,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-stropni-3l5g9b,Stropní,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-studio-twgg7e,Studio,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-sudrznost-1lr5p8,Súdržnosť,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-sunmi-tw0xwc,"Sunmi,",,,,,,,,,JUNK_DATA,98,Malformed leading/trailing punctuation,
manufacturer-super-1bs09n,Super,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-suprava-b7a4nx,Súprava,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-sw2t001-355l79,Sw2t001,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-switch-tv0ejw,Switch,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-system-ttqcad,Systém,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-syty-1madr,Sýty,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-t6644-1b6cgk,T6644,,,,,,,,,JUNK_DATA,99,"Specification, model, duration, or product code",
manufacturer-taska-batoh-o1evo7,Taška/batoh,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-telefon-3w38af,Telefón,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-televizni-oudplw,Televizní,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-televizny-os1ffg,Televízny,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-tenky-1c1ju7,Tenký,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-tepelna-3yag0p,Tepelná,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-tepelne-3yag0x,Tepelné,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-termalny-ieo4hq,Termálny,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-terminal-igsmp0,Terminál,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-termosublimacna-3ft53i,Termosublimačná,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-tester-tnoowx,Tester,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-the-1sup,The,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-tip-1svv,Tip,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-tlacidlo-7n2iwy,Tlačidlo,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-tlacova-74c83a,Tlačová,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-tlacovy-74c842,Tlačový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-toast-1c7o5j,Toast,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-tonerova-frh1l2,Tonerová,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-top-1t11,Top,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-total-1c81t0,Total,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-triedicka-lfa3r8,Triedička,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-tsc-1k2ko,"Tsc,",,,,,,,,,JUNK_DATA,98,Malformed leading/trailing punctuation,
manufacturer-tt-23k,Tt,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-tucky-1cbjdc,Tucky,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-turbo-1cbu9q,Turbo,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-tv-23m,Tv,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-tvorba-teescc,Tvorba,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-ubnt-1kd9v,Ubnt,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-uchytenie-jldnty,Uchytenie,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-udrzbova-2dn22a,Údržbová,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-udrzbovy-2dn21i,Údržbový,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-ultra-1cpxu4,Ultra,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-ultralahka-a6p2n,Ultraľahká,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-univerzalna-h8w8gr,Univerzálna,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-univerzalni-h8w8cv,Univerzální,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-univerzalny-h8w8g3,Univerzálny,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-upgrade-z6e4m5,_upgrade,,,,,,,,,JUNK_DATA,98,Malformed leading/trailing punctuation,
manufacturer-usb-1kpjc,"Usb,",,,,,,,,,JUNK_DATA,98,Malformed leading/trailing punctuation,
manufacturer-usb-1tus,Usb,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-usb-c-1ctzqy,Usb-c,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-utp-1tw1,Utp,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-uw-24i,Uw,,,,,,,,,JUNK_DATA,92,Generic product/category/attribute term,
manufacturer-uzamykatelny-60oros,Uzamykatelný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
manufacturer-uzamykatelny-60t3em,Uzamykateľný,,,,,,,,,JUNK_DATA,99,Broken character encoding (mojibake),
